1, 8.834333062779322
2, 8.52957994569273
3, 8.302630845849176
4, 8.167750175844011
5, 8.072411767120403
6, 7.971802373768604
7, 7.881440383341825
8, 7.803786941479584
9, 7.739824946149282
10, 7.692546710304151
11, 7.650301371280756
12, 7.598680834553879
13, 7.554847450866418
14, 7.533938677763726
15, 7.479729353257711
16, 7.451740041744025
17, 7.4309179964517575
18, 7.403723205057768
19, 7.375658042155702
20, 7.340722952574114
21, 7.319530952854554
22, 7.309152946714717
23, 7.270439354076151
24, 7.244600564560537
25, 7.224888627548325
26, 7.206049564640115
27, 7.186475769171835
28, 7.165399589573943
29, 7.155121656717987
30, 7.1365716863560635
31, 7.121518037684186
32, 7.095369658047433
33, 7.075300298411756
34, 7.05650287684834
35, 7.047606154197086
36, 7.042177312948738
37, 7.024279666483323
38, 7.007089498726098
39, 6.998012867117159
40, 6.981156480777545
41, 6.965142951324756
42, 6.94827450454909
43, 6.9301557592079135
44, 6.924238215214509
45, 6.936154988445462
46, 6.8951370835035775
47, 6.894437368032728
48, 6.879597270691746
49, 6.863773795012968
50, 6.8622566929547375
51, 6.848405389748876
52, 6.831714064009288
53, 6.819362923430054
54, 6.812093264965079
55, 6.796492951253563
56, 6.772772596912124
57, 6.788124605817533
58, 6.7669321258917625
59, 6.75060327842602
60, 6.744442602329674
61, 6.728826716259483
62, 6.734756723557053
63, 6.722336087446396
64, 6.716434998487348
65, 6.703500846271032
66, 6.682534439144004
67, 6.683076584144176
68, 6.691285674527062
69, 6.669621459700726
70, 6.657345328869425
71, 6.649319420182408
72, 6.650796263077813
73, 6.613002206063793
74, 6.616926190584335
75, 6.622940572881058
76, 6.596761601170704
77, 6.589729506437265
78, 6.590070747719446
79, 6.568179279305342
80, 6.567097471073671
81, 6.544330383630645
82, 6.559219769676046
83, 6.53688249584898
84, 6.522237764092344
85, 6.525024521771191
86, 6.524559002475853
87, 6.513252206660565
88, 6.501916253275572
89, 6.492014605625119
90, 6.486706782860644
91, 6.491825689872191
92, 6.485074575807256
93, 6.45810234379683
94, 6.450475021020788
95, 6.437138743911137
96, 6.446272148303465
97, 6.416901307428184
98, 6.436748987198251
99, 6.42012842290928
